,provincia,poblacion,total,nuevas,lat,lng,created_at
2304,Azuay,881394,19264,65,-2.897414,-79.004481,07/04/2021
2305,Bolívar,209933,5309,20,-1.605556,-79.003056,07/04/2021
2306,Carchi,186869,6230,23,0.81218,-77.71633,07/04/2021
2307,Cañar,281396,4581,14,-2.733333,-78.833333,07/04/2021
2308,Chimborazo,524004,6149,58,-1.674347,-78.648294,07/04/2021
2309,Cotopaxi,488716,9190,14,-0.933333,-78.616667,07/04/2021
2310,El Oro,715751,15810,78,-3.266667,-79.966667,07/04/2021
2311,Esmeraldas,591083,7209,16,1.05,-79.2,07/04/2021
2312,Galápagos,33042,1355,2,-0.7999999999999999,-89.4,07/04/2021
2313,Guayas,4387434,44243,337,-2.183333,-79.883333,07/04/2021
2314,Imbabura,476257,9887,39,0.362678,-78.130667,07/04/2021
2315,Loja,521154,13071,50,-3.983333,-79.2,07/04/2021
2316,Los Ríos,921763,9812,176,-1.8,-79.533333,07/04/2021
2317,Manabí,1562079,26091,291,-1.056181,-80.455217,07/04/2021
2318,Morona Santiago,196535,4754,0,-2.3,-78.116667,07/04/2021
2319,Napo,133705,2493,1,-0.989,-77.8159,07/04/2021
2320,Orellana,161338,2553,3,-0.466667,-76.966667,07/04/2021
2321,Pastaza,114202,2755,4,-1.066667,-78.001111,07/04/2021
2322,Pichincha,3228233,117888,585,-0.218611,-78.509722,07/04/2021
2323,Santa Elena,401178,3760,27,-2.2267,-80.8583,07/04/2021
2324,Sto. Domingo Tsáchilas,511151,9554,70,-0.254167,-79.171944,07/04/2021
2325,Sucumbíos,230503,4095,3,0.084722,-76.882778,07/04/2021
2326,Tungurahua,590600,11239,17,-1.241667,-78.619722,07/04/2021
2327,Zamora Chinchipe,120416,2312,9,-4.12,-78.8,07/04/2021
2328,Azuay,881394,19341,77,-2.897414,-79.004481,08/04/2021
2329,Bolívar,209933,5348,39,-1.605556,-79.003056,08/04/2021
2330,Carchi,186869,6252,22,0.81218,-77.71633,08/04/2021
2331,Cañar,281396,4635,54,-2.733333,-78.833333,08/04/2021
2332,Chimborazo,524004,6200,51,-1.674347,-78.648294,08/04/2021
2333,Cotopaxi,488716,9285,95,-0.933333,-78.616667,08/04/2021
2334,El Oro,715751,15853,43,-3.266667,-79.966667,08/04/2021
2335,Esmeraldas,591083,7248,39,1.05,-79.2,08/04/2021
2336,Galápagos,33042,1360,5,-0.7999999999999999,-89.4,08/04/2021
2337,Guayas,4387434,44593,350,-2.183333,-79.883333,08/04/2021
2338,Imbabura,476257,9939,52,0.362678,-78.130667,08/04/2021
2339,Loja,521154,13165,94,-3.983333,-79.2,08/04/2021
2340,Los Ríos,921763,9838,26,-1.8,-79.533333,08/04/2021
2341,Manabí,1562079,26152,61,-1.056181,-80.455217,08/04/2021
2342,Morona Santiago,196535,4772,18,-2.3,-78.116667,08/04/2021
2343,Napo,133705,2501,8,-0.989,-77.8159,08/04/2021
2344,Orellana,161338,2554,1,-0.466667,-76.966667,08/04/2021
2345,Pastaza,114202,2759,4,-1.066667,-78.001111,08/04/2021
2346,Pichincha,3228233,118736,848,-0.218611,-78.509722,08/04/2021
2347,Santa Elena,401178,3769,9,-2.2267,-80.8583,08/04/2021
2348,Sto. Domingo Tsáchilas,511151,9573,19,-0.254167,-79.171944,08/04/2021
2349,Sucumbíos,230503,4121,26,0.084722,-76.882778,08/04/2021
2350,Tungurahua,590600,11296,57,-1.241667,-78.619722,08/04/2021
2351,Zamora Chinchipe,120416,2329,17,-4.12,-78.8,08/04/2021
2352,Azuay,881394,19381,40,-2.897414,-79.004481,09/04/2021
2353,Bolívar,209933,5365,17,-1.605556,-79.003056,09/04/2021
2354,Carchi,186869,6264,12,0.81218,-77.71633,09/04/2021
2355,Cañar,281396,4649,14,-2.733333,-78.833333,09/04/2021
2356,Chimborazo,524004,6205,5,-1.674347,-78.648294,09/04/2021
2357,Cotopaxi,488716,9296,11,-0.933333,-78.616667,09/04/2021
2358,El Oro,715751,16002,149,-3.266667,-79.966667,09/04/2021
2359,Esmeraldas,591083,7279,31,1.05,-79.2,09/04/2021
2360,Galápagos,33042,1360,0,-0.7999999999999999,-89.4,09/04/2021
2361,Guayas,4387434,44855,262,-2.183333,-79.883333,09/04/2021
2362,Imbabura,476257,9946,7,0.362678,-78.130667,09/04/2021
2363,Loja,521154,13201,36,-3.983333,-79.2,09/04/2021
2364,Los Ríos,921763,9908,70,-1.8,-79.533333,09/04/2021
2365,Manabí,1562079,26258,106,-1.056181,-80.455217,09/04/2021
2366,Morona Santiago,196535,4808,36,-2.3,-78.116667,09/04/2021
2367,Napo,133705,2501,0,-0.989,-77.8159,09/04/2021
2368,Orellana,161338,2555,1,-0.466667,-76.966667,09/04/2021
2369,Pastaza,114202,2759,0,-1.066667,-78.001111,09/04/2021
2370,Pichincha,3228233,118927,191,-0.218611,-78.509722,09/04/2021
2371,Santa Elena,401178,3780,11,-2.2267,-80.8583,09/04/2021
2372,Sto. Domingo Tsáchilas,511151,9583,10,-0.254167,-79.171944,09/04/2021
2373,Sucumbíos,230503,4138,17,0.084722,-76.882778,09/04/2021
2374,Tungurahua,590600,11304,8,-1.241667,-78.619722,09/04/2021
2375,Zamora Chinchipe,120416,2354,25,-4.12,-78.8,09/04/2021
2376,Azuay,881394,19499,118,-2.897414,-79.004481,10/04/2021
2377,Bolívar,209933,5374,9,-1.605556,-79.003056,10/04/2021
2378,Carchi,186869,6316,52,0.81218,-77.71633,10/04/2021
2379,Cañar,281396,4694,45,-2.733333,-78.833333,10/04/2021
2380,Chimborazo,524004,6229,24,-1.674347,-78.648294,10/04/2021
2381,Cotopaxi,488716,9337,41,-0.933333,-78.616667,10/04/2021
2382,El Oro,715751,16087,85,-3.266667,-79.966667,10/04/2021
2383,Esmeraldas,591083,7307,28,1.05,-79.2,10/04/2021
2384,Galápagos,33042,1360,0,-0.7999999999999999,-89.4,10/04/2021
2385,Guayas,4387434,44960,105,-2.183333,-79.883333,10/04/2021
2386,Imbabura,476257,10089,143,0.362678,-78.130667,10/04/2021
2387,Loja,521154,13463,262,-3.983333,-79.2,10/04/2021
2388,Los Ríos,921763,9915,7,-1.8,-79.533333,10/04/2021
2389,Manabí,1562079,26284,26,-1.056181,-80.455217,10/04/2021
2390,Morona Santiago,196535,4831,23,-2.3,-78.116667,10/04/2021
2391,Napo,133705,2525,24,-0.989,-77.8159,10/04/2021
2392,Orellana,161338,2600,45,-0.466667,-76.966667,10/04/2021
2393,Pastaza,114202,2763,4,-1.066667,-78.001111,10/04/2021
2394,Pichincha,3228233,119900,973,-0.218611,-78.509722,10/04/2021
2395,Santa Elena,401178,3780,0,-2.2267,-80.8583,10/04/2021
2396,Sto. Domingo Tsáchilas,511151,9602,19,-0.254167,-79.171944,10/04/2021
2397,Sucumbíos,230503,4190,52,0.084722,-76.882778,10/04/2021
2398,Tungurahua,590600,11352,48,-1.241667,-78.619722,10/04/2021
2399,Zamora Chinchipe,120416,2420,66,-4.12,-78.8,10/04/2021
2400,Azuay,881394,19599,100,-2.897414,-79.004481,11/04/2021
2401,Bolívar,209933,5444,70,-1.605556,-79.003056,11/04/2021
2402,Carchi,186869,6330,14,0.81218,-77.71633,11/04/2021
2403,Cañar,281396,4717,23,-2.733333,-78.833333,11/04/2021
2404,Chimborazo,524004,6277,48,-1.674347,-78.648294,11/04/2021
2405,Cotopaxi,488716,9384,47,-0.933333,-78.616667,11/04/2021
2406,El Oro,715751,16342,255,-3.266667,-79.966667,11/04/2021
2407,Esmeraldas,591083,7310,3,1.05,-79.2,11/04/2021
2408,Galápagos,33042,1362,2,-0.7999999999999999,-89.4,11/04/2021
2409,Guayas,4387434,45369,409,-2.183333,-79.883333,11/04/2021
2410,Imbabura,476257,10119,30,0.362678,-78.130667,11/04/2021
2411,Loja,521154,13509,46,-3.983333,-79.2,11/04/2021
2412,Los Ríos,921763,9974,59,-1.8,-79.533333,11/04/2021
2413,Manabí,1562079,26522,238,-1.056181,-80.455217,11/04/2021
2414,Morona Santiago,196535,4865,34,-2.3,-78.116667,11/04/2021
2415,Napo,133705,2542,17,-0.989,-77.8159,11/04/2021
2416,Orellana,161338,2602,2,-0.466667,-76.966667,11/04/2021
2417,Pastaza,114202,2777,14,-1.066667,-78.001111,11/04/2021
2418,Pichincha,3228233,120325,425,-0.218611,-78.509722,11/04/2021
2419,Santa Elena,401178,3793,13,-2.2267,-80.8583,11/04/2021
2420,Sto. Domingo Tsáchilas,511151,9629,27,-0.254167,-79.171944,11/04/2021
2421,Sucumbíos,230503,4221,31,0.084722,-76.882778,11/04/2021
2422,Tungurahua,590600,11382,30,-1.241667,-78.619722,11/04/2021
2423,Zamora Chinchipe,120416,2423,3,-4.12,-78.8,11/04/2021
2424,Azuay,881394,19610,11,-2.897414,-79.004481,12/04/2021
2425,Bolívar,209933,5446,2,-1.605556,-79.003056,12/04/2021
2426,Carchi,186869,6341,11,0.81218,-77.71633,12/04/2021
2427,Cañar,281396,4718,1,-2.733333,-78.833333,12/04/2021
2428,Chimborazo,524004,6290,13,-1.674347,-78.648294,12/04/2021
2429,Cotopaxi,488716,9384,0,-0.933333,-78.616667,12/04/2021
2430,El Oro,715751,16344,2,-3.266667,-79.966667,12/04/2021
2431,Esmeraldas,591083,7317,7,1.05,-79.2,12/04/2021
2432,Galápagos,33042,1362,0,-0.7999999999999999,-89.4,12/04/2021
2433,Guayas,4387434,45374,5,-2.183333,-79.883333,12/04/2021
2434,Imbabura,476257,10132,13,0.362678,-78.130667,12/04/2021
2435,Loja,521154,13558,49,-3.983333,-79.2,12/04/2021
2436,Los Ríos,921763,9976,2,-1.8,-79.533333,12/04/2021
2437,Manabí,1562079,26528,6,-1.056181,-80.455217,12/04/2021
2438,Morona Santiago,196535,4865,0,-2.3,-78.116667,12/04/2021
2439,Napo,133705,2543,1,-0.989,-77.8159,12/04/2021
2440,Orellana,161338,2602,0,-0.466667,-76.966667,12/04/2021
2441,Pastaza,114202,2777,0,-1.066667,-78.001111,12/04/2021
2442,Pichincha,3228233,120441,116,-0.218611,-78.509722,12/04/2021
2443,Santa Elena,401178,3794,1,-2.2267,-80.8583,12/04/2021
2444,Sto. Domingo Tsáchilas,511151,9630,1,-0.254167,-79.171944,12/04/2021
2445,Sucumbíos,230503,4227,6,0.084722,-76.882778,12/04/2021
2446,Tungurahua,590600,11386,4,-1.241667,-78.619722,12/04/2021
2447,Zamora Chinchipe,120416,2425,2,-4.12,-78.8,12/04/2021
2448,Azuay,881394,19626,16,-2.897414,-79.004481,13/04/2021
2449,Bolívar,209933,5451,5,-1.605556,-79.003056,13/04/2021
2450,Carchi,186869,6343,2,0.81218,-77.71633,13/04/2021
2451,Cañar,281396,4720,2,-2.733333,-78.833333,13/04/2021
2452,Chimborazo,524004,6302,12,-1.674347,-78.648294,13/04/2021
2453,Cotopaxi,488716,9387,3,-0.933333,-78.616667,13/04/2021
2454,El Oro,715751,16513,169,-3.266667,-79.966667,13/04/2021
2455,Esmeraldas,591083,7318,1,1.05,-79.2,13/04/2021
2456,Galápagos,33042,1362,0,-0.7999999999999999,-89.4,13/04/2021
2457,Guayas,4387434,45404,30,-2.183333,-79.883333,13/04/2021
2458,Imbabura,476257,10144,12,0.362678,-78.130667,13/04/2021
2459,Loja,521154,13565,7,-3.983333,-79.2,13/04/2021
2460,Los Ríos,921763,9979,3,-1.8,-79.533333,13/04/2021
2461,Manabí,1562079,26532,4,-1.056181,-80.455217,13/04/2021
2462,Morona Santiago,196535,4865,0,-2.3,-78.116667,13/04/2021
2463,Napo,133705,2543,0,-0.989,-77.8159,13/04/2021
2464,Orellana,161338,2604,2,-0.466667,-76.966667,13/04/2021
2465,Pastaza,114202,2777,0,-1.066667,-78.001111,13/04/2021
2466,Pichincha,3228233,120685,244,-0.218611,-78.509722,13/04/2021
2467,Santa Elena,401178,3794,0,-2.2267,-80.8583,13/04/2021
2468,Sto. Domingo Tsáchilas,511151,9632,2,-0.254167,-79.171944,13/04/2021
2469,Sucumbíos,230503,4229,2,0.084722,-76.882778,13/04/2021
2470,Tungurahua,590600,11389,3,-1.241667,-78.619722,13/04/2021
2471,Zamora Chinchipe,120416,2425,0,-4.12,-78.8,13/04/2021
2472,Azuay,881394,19666,40,-2.897414,-79.004481,14/04/2021
2473,Bolívar,209933,5477,26,-1.605556,-79.003056,14/04/2021
2474,Carchi,186869,6373,30,0.81218,-77.71633,14/04/2021
2475,Cañar,281396,4734,14,-2.733333,-78.833333,14/04/2021
2476,Chimborazo,524004,6343,41,-1.674347,-78.648294,14/04/2021
2477,Cotopaxi,488716,9426,39,-0.933333,-78.616667,14/04/2021
2478,El Oro,715751,16568,55,-3.266667,-79.966667,14/04/2021
2479,Esmeraldas,591083,7335,17,1.05,-79.2,14/04/2021
2480,Galápagos,33042,1362,0,-0.7999999999999999,-89.4,14/04/2021
2481,Guayas,4387434,45908,504,-2.183333,-79.883333,14/04/2021
2482,Imbabura,476257,10272,128,0.362678,-78.130667,14/04/2021
2483,Loja,521154,13615,50,-3.983333,-79.2,14/04/2021
2484,Los Ríos,921763,10163,184,-1.8,-79.533333,14/04/2021
2485,Manabí,1562079,26915,383,-1.056181,-80.455217,14/04/2021
2486,Morona Santiago,196535,4867,2,-2.3,-78.116667,14/04/2021
2487,Napo,133705,2547,4,-0.989,-77.8159,14/04/2021
2488,Orellana,161338,2615,11,-0.466667,-76.966667,14/04/2021
2489,Pastaza,114202,2783,6,-1.066667,-78.001111,14/04/2021
2490,Pichincha,3228233,121963,1278,-0.218611,-78.509722,14/04/2021
2491,Santa Elena,401178,3856,62,-2.2267,-80.8583,14/04/2021
2492,Sto. Domingo Tsáchilas,511151,9649,17,-0.254167,-79.171944,14/04/2021
2493,Sucumbíos,230503,4239,10,0.084722,-76.882778,14/04/2021
2494,Tungurahua,590600,11436,47,-1.241667,-78.619722,14/04/2021
2495,Zamora Chinchipe,120416,2427,2,-4.12,-78.8,14/04/2021
2496,Azuay,881394,19868,202,-2.897414,-79.004481,15/04/2021
2497,Bolívar,209933,5551,74,-1.605556,-79.003056,15/04/2021
2498,Carchi,186869,6429,56,0.81218,-77.71633,15/04/2021
2499,Cañar,281396,4810,76,-2.733333,-78.833333,15/04/2021
2500,Chimborazo,524004,6428,85,-1.674347,-78.648294,15/04/2021
2501,Cotopaxi,488716,9537,111,-0.933333,-78.616667,15/04/2021
2502,El Oro,715751,16724,156,-3.266667,-79.966667,15/04/2021
2503,Esmeraldas,591083,7435,100,1.05,-79.2,15/04/2021
2504,Galápagos,33042,1363,1,-0.7999999999999999,-89.4,15/04/2021
2505,Guayas,4387434,46570,662,-2.183333,-79.883333,15/04/2021
2506,Imbabura,476257,10445,173,0.362678,-78.130667,15/04/2021
2507,Loja,521154,13883,268,-3.983333,-79.2,15/04/2021
2508,Los Ríos,921763,10306,143,-1.8,-79.533333,15/04/2021
2509,Manabí,1562079,27195,280,-1.056181,-80.455217,15/04/2021
2510,Morona Santiago,196535,4990,123,-2.3,-78.116667,15/04/2021
2511,Napo,133705,2572,25,-0.989,-77.8159,15/04/2021
2512,Orellana,161338,2661,46,-0.466667,-76.966667,15/04/2021
2513,Pastaza,114202,2802,19,-1.066667,-78.001111,15/04/2021
2514,Pichincha,3228233,123832,1869,-0.218611,-78.509722,15/04/2021
2515,Santa Elena,401178,3931,75,-2.2267,-80.8583,15/04/2021
2516,Sto. Domingo Tsáchilas,511151,9791,142,-0.254167,-79.171944,15/04/2021
2517,Sucumbíos,230503,4300,61,0.084722,-76.882778,15/04/2021
2518,Tungurahua,590600,11523,87,-1.241667,-78.619722,15/04/2021
2519,Zamora Chinchipe,120416,2485,58,-4.12,-78.8,15/04/2021
2520,Azuay,881394,19935,67,-2.897414,-79.004481,16/04/2021
2521,Bolívar,209933,5553,2,-1.605556,-79.003056,16/04/2021
2522,Carchi,186869,6430,1,0.81218,-77.71633,16/04/2021
2523,Cañar,281396,4824,14,-2.733333,-78.833333,16/04/2021
2524,Chimborazo,524004,6434,6,-1.674347,-78.648294,16/04/2021
2525,Cotopaxi,488716,9539,2,-0.933333,-78.616667,16/04/2021
2526,El Oro,715751,16730,6,-3.266667,-79.966667,16/04/2021
2527,Esmeraldas,591083,7435,0,1.05,-79.2,16/04/2021
2528,Galápagos,33042,1368,5,-0.7999999999999999,-89.4,16/04/2021
2529,Guayas,4387434,46633,63,-2.183333,-79.883333,16/04/2021
2530,Imbabura,476257,10467,22,0.362678,-78.130667,16/04/2021
2531,Loja,521154,13894,11,-3.983333,-79.2,16/04/2021
2532,Los Ríos,921763,10308,2,-1.8,-79.533333,16/04/2021
2533,Manabí,1562079,27208,13,-1.056181,-80.455217,16/04/2021
2534,Morona Santiago,196535,5004,14,-2.3,-78.116667,16/04/2021
2535,Napo,133705,2572,0,-0.989,-77.8159,16/04/2021
2536,Orellana,161338,2683,22,-0.466667,-76.966667,16/04/2021
2537,Pastaza,114202,2802,0,-1.066667,-78.001111,16/04/2021
2538,Pichincha,3228233,124102,270,-0.218611,-78.509722,16/04/2021
2539,Santa Elena,401178,3932,1,-2.2267,-80.8583,16/04/2021
2540,Sto. Domingo Tsáchilas,511151,9791,0,-0.254167,-79.171944,16/04/2021
2541,Sucumbíos,230503,4307,7,0.084722,-76.882778,16/04/2021
2542,Tungurahua,590600,11528,5,-1.241667,-78.619722,16/04/2021
2543,Zamora Chinchipe,120416,2485,0,-4.12,-78.8,16/04/2021
2544,Azuay,881394,20069,134,-2.897414,-79.004481,17/04/2021
2545,Bolívar,209933,5577,24,-1.605556,-79.003056,17/04/2021
2546,Carchi,186869,6454,24,0.81218,-77.71633,17/04/2021
2547,Cañar,281396,4863,39,-2.733333,-78.833333,17/04/2021
2548,Chimborazo,524004,6479,45,-1.674347,-78.648294,17/04/2021
2549,Cotopaxi,488716,9606,67,-0.933333,-78.616667,17/04/2021
2550,El Oro,715751,16911,181,-3.266667,-79.966667,17/04/2021
2551,Esmeraldas,591083,7459,24,1.05,-79.2,17/04/2021
2552,Galápagos,33042,1371,3,-0.7999999999999999,-89.4,17/04/2021
2553,Guayas,4387434,46761,128,-2.183333,-79.883333,17/04/2021
2554,Imbabura,476257,10616,149,0.362678,-78.130667,17/04/2021
2555,Loja,521154,14006,112,-3.983333,-79.2,17/04/2021
2556,Los Ríos,921763,10358,50,-1.8,-79.533333,17/04/2021
2557,Manabí,1562079,27297,89,-1.056181,-80.455217,17/04/2021
2558,Morona Santiago,196535,5022,18,-2.3,-78.116667,17/04/2021
2559,Napo,133705,2585,13,-0.989,-77.8159,17/04/2021
2560,Orellana,161338,2689,6,-0.466667,-76.966667,17/04/2021
2561,Pastaza,114202,2805,3,-1.066667,-78.001111,17/04/2021
2562,Pichincha,3228233,125013,911,-0.218611,-78.509722,17/04/2021
2563,Santa Elena,401178,3941,9,-2.2267,-80.8583,17/04/2021
2564,Sto. Domingo Tsáchilas,511151,9856,65,-0.254167,-79.171944,17/04/2021
2565,Sucumbíos,230503,4351,44,0.084722,-76.882778,17/04/2021
2566,Tungurahua,590600,11577,49,-1.241667,-78.619722,17/04/2021
2567,Zamora Chinchipe,120416,2491,6,-4.12,-78.8,17/04/2021
2568,Azuay,881394,20141,72,-2.897414,-79.004481,18/04/2021
2569,Bolívar,209933,5643,66,-1.605556,-79.003056,18/04/2021
2570,Carchi,186869,6505,51,0.81218,-77.71633,18/04/2021
2571,Cañar,281396,4873,10,-2.733333,-78.833333,18/04/2021
2572,Chimborazo,524004,6506,27,-1.674347,-78.648294,18/04/2021
2573,Cotopaxi,488716,9701,95,-0.933333,-78.616667,18/04/2021
2574,El Oro,715751,17037,126,-3.266667,-79.966667,18/04/2021
2575,Esmeraldas,591083,7472,13,1.05,-79.2,18/04/2021
2576,Galápagos,33042,1375,4,-0.7999999999999999,-89.4,18/04/2021
2577,Guayas,4387434,47250,489,-2.183333,-79.883333,18/04/2021
2578,Imbabura,476257,10650,34,0.362678,-78.130667,18/04/2021
2579,Loja,521154,14065,59,-3.983333,-79.2,18/04/2021
2580,Los Ríos,921763,10469,111,-1.8,-79.533333,18/04/2021
2581,Manabí,1562079,27571,274,-1.056181,-80.455217,18/04/2021
2582,Morona Santiago,196535,5045,23,-2.3,-78.116667,18/04/2021
2583,Napo,133705,2606,21,-0.989,-77.8159,18/04/2021
2584,Orellana,161338,2720,31,-0.466667,-76.966667,18/04/2021
2585,Pastaza,114202,2805,0,-1.066667,-78.001111,18/04/2021
2586,Pichincha,3228233,125728,715,-0.218611,-78.509722,18/04/2021
2587,Santa Elena,401178,3964,23,-2.2267,-80.8583,18/04/2021
2588,Sto. Domingo Tsáchilas,511151,9921,65,-0.254167,-79.171944,18/04/2021
2589,Sucumbíos,230503,4395,44,0.084722,-76.882778,18/04/2021
2590,Tungurahua,590600,11611,34,-1.241667,-78.619722,18/04/2021
2591,Zamora Chinchipe,120416,2493,2,-4.12,-78.8,18/04/2021
2592,Azuay,881394,20141,0,-2.897414,-79.004481,19/04/2021
2593,Bolívar,209933,5644,1,-1.605556,-79.003056,19/04/2021
2594,Carchi,186869,6505,0,0.81218,-77.71633,19/04/2021
2595,Cañar,281396,4873,0,-2.733333,-78.833333,19/04/2021
2596,Chimborazo,524004,6506,0,-1.674347,-78.648294,19/04/2021
2597,Cotopaxi,488716,9701,0,-0.933333,-78.616667,19/04/2021
2598,El Oro,715751,17037,0,-3.266667,-79.966667,19/04/2021
2599,Esmeraldas,591083,7472,0,1.05,-79.2,19/04/2021
2600,Galápagos,33042,1375,0,-0.7999999999999999,-89.4,19/04/2021
2601,Guayas,4387434,47250,0,-2.183333,-79.883333,19/04/2021
2602,Imbabura,476257,10650,0,0.362678,-78.130667,19/04/2021
2603,Loja,521154,14065,0,-3.983333,-79.2,19/04/2021
2604,Los Ríos,921763,10469,0,-1.8,-79.533333,19/04/2021
2605,Manabí,1562079,27571,0,-1.056181,-80.455217,19/04/2021
2606,Morona Santiago,196535,5045,0,-2.3,-78.116667,19/04/2021
2607,Napo,133705,2606,0,-0.989,-77.8159,19/04/2021
2608,Orellana,161338,2720,0,-0.466667,-76.966667,19/04/2021
2609,Pastaza,114202,2805,0,-1.066667,-78.001111,19/04/2021
2610,Pichincha,3228233,125744,16,-0.218611,-78.509722,19/04/2021
2611,Santa Elena,401178,3964,0,-2.2267,-80.8583,19/04/2021
2612,Sto. Domingo Tsáchilas,511151,9921,0,-0.254167,-79.171944,19/04/2021
2613,Sucumbíos,230503,4395,0,0.084722,-76.882778,19/04/2021
2614,Tungurahua,590600,11611,0,-1.241667,-78.619722,19/04/2021
2615,Zamora Chinchipe,120416,2493,0,-4.12,-78.8,19/04/2021
2616,Azuay,881394,20166,25,-2.897414,-79.004481,20/04/2021
2617,Bolívar,209933,5647,3,-1.605556,-79.003056,20/04/2021
2618,Carchi,186869,6513,8,0.81218,-77.71633,20/04/2021
2619,Cañar,281396,4879,6,-2.733333,-78.833333,20/04/2021
2620,Chimborazo,524004,6517,11,-1.674347,-78.648294,20/04/2021
2621,Cotopaxi,488716,9705,4,-0.933333,-78.616667,20/04/2021
2622,El Oro,715751,17136,99,-3.266667,-79.966667,20/04/2021
2623,Esmeraldas,591083,7475,3,1.05,-79.2,20/04/2021
2624,Galápagos,33042,1378,3,-0.7999999999999999,-89.4,20/04/2021
2625,Guayas,4387434,47324,74,-2.183333,-79.883333,20/04/2021
2626,Imbabura,476257,10659,9,0.362678,-78.130667,20/04/2021
2627,Loja,521154,14098,33,-3.983333,-79.2,20/04/2021
2628,Los Ríos,921763,10473,4,-1.8,-79.533333,20/04/2021
2629,Manabí,1562079,27576,5,-1.056181,-80.455217,20/04/2021
2630,Morona Santiago,196535,5045,0,-2.3,-78.116667,20/04/2021
2631,Napo,133705,2607,1,-0.989,-77.8159,20/04/2021
2632,Orellana,161338,2731,11,-0.466667,-76.966667,20/04/2021
2633,Pastaza,114202,2805,0,-1.066667,-78.001111,20/04/2021
2634,Pichincha,3228233,126019,275,-0.218611,-78.509722,20/04/2021
2635,Santa Elena,401178,3965,1,-2.2267,-80.8583,20/04/2021
2636,Sto. Domingo Tsáchilas,511151,9933,12,-0.254167,-79.171944,20/04/2021
2637,Sucumbíos,230503,4396,1,0.084722,-76.882778,20/04/2021
2638,Tungurahua,590600,11612,1,-1.241667,-78.619722,20/04/2021
2639,Zamora Chinchipe,120416,2495,2,-4.12,-78.8,20/04/2021
2640,Azuay,881394,20251,85,-2.897414,-79.004481,21/04/2021
2641,Bolívar,209933,5696,49,-1.605556,-79.003056,21/04/2021
2642,Carchi,186869,6573,60,0.81218,-77.71633,21/04/2021
2643,Cañar,281396,4893,14,-2.733333,-78.833333,21/04/2021
2644,Chimborazo,524004,6555,38,-1.674347,-78.648294,21/04/2021
2645,Cotopaxi,488716,9771,66,-0.933333,-78.616667,21/04/2021
2646,El Oro,715751,17320,184,-3.266667,-79.966667,21/04/2021
2647,Esmeraldas,591083,7515,40,1.05,-79.2,21/04/2021
2648,Galápagos,33042,1380,2,-0.7999999999999999,-89.4,21/04/2021
2649,Guayas,4387434,47536,212,-2.183333,-79.883333,21/04/2021
2650,Imbabura,476257,10761,102,0.362678,-78.130667,21/04/2021
2651,Loja,521154,14169,71,-3.983333,-79.2,21/04/2021
2652,Los Ríos,921763,10513,40,-1.8,-79.533333,21/04/2021
2653,Manabí,1562079,27592,16,-1.056181,-80.455217,21/04/2021
2654,Morona Santiago,196535,5058,13,-2.3,-78.116667,21/04/2021
2655,Napo,133705,2611,4,-0.989,-77.8159,21/04/2021
2656,Orellana,161338,2751,20,-0.466667,-76.966667,21/04/2021
2657,Pastaza,114202,2828,23,-1.066667,-78.001111,21/04/2021
2658,Pichincha,3228233,126538,519,-0.218611,-78.509722,21/04/2021
2659,Santa Elena,401178,3983,18,-2.2267,-80.8583,21/04/2021
2660,Sto. Domingo Tsáchilas,511151,9933,0,-0.254167,-79.171944,21/04/2021
2661,Sucumbíos,230503,4400,4,0.084722,-76.882778,21/04/2021
2662,Tungurahua,590600,11674,62,-1.241667,-78.619722,21/04/2021
2663,Zamora Chinchipe,120416,2542,47,-4.12,-78.8,21/04/2021
2664,Azuay,881394,20378,127,-2.897414,-79.004481,22/04/2021
2665,Bolívar,209933,5711,15,-1.605556,-79.003056,22/04/2021
